recipe_id,recipe_name,local_path,source_url,status
1182,SOUTH AFRICAN CRUSTLESS MILK TART,assets/photos/1182.jpg,https://www.food.com/recipe/south-african-crustless-milk-tart-306000,ok
1183,SOUTH AFRICAN - CURRIED CARROT SALAD,assets/photos/1183.jpg,https://www.food.com/recipe/south-african-curried-carrot-salad-455993,ok
1184,SOUTH AFRICAN CURRIED EGGS,assets/photos/1184.jpg,https://www.food.com/recipe/south-african-curried-eggs-309938,ok
1185,SOUTH AFRICAN CURRY,assets/photos/1185.jpg,https://www.food.com/recipe/south-african-curry-392938,ok
1186,SOUTH AFRICAN DATE AND ONION SALAD,assets/photos/1186.jpg,https://www.food.com/recipe/south-african-date-and-onion-salad-454995,ok
1187,SOUTH AFRICAN FRIDGE TART,assets/photos/1187.jpg,https://www.food.com/recipe/south-african-fridge-tart-530524,ok
1188,SOUTH AFRICAN HOMEMADE LEMONADE,assets/photos/1188.jpg,https://www.food.com/recipe/south-african-homemade-lemonade-456722,ok
1189,SOUTH AFRICAN INSPIRED POTATO SALAD,assets/photos/1189.jpg,https://www.food.com/recipe/south-african-inspired-potato-salad-307578,ok
1190,SOUTH AFRICAN KOEKSISTERS,assets/photos/1190.jpg,https://www.food.com/recipe/south-african-koeksisters-309851,ok
1191,SOUTH AFRICAN MELKTERT (MILKTART),assets/photos/1191.jpg,https://www.food.com/recipe/south-african-melktert-milktart-80049,ok
1192,SOUTH AFRICAN MILKTART WITH AN EASY SHORTCRUST BASE,assets/photos/1192.jpg,https://www.food.com/recipe/south-african-milktart-with-an-easy-shortcrust-base-317470,ok
1193,SOUTH AFRICAN NESTLE'S FUDGE,assets/photos/1193.jpg,https://www.food.com/recipe/south-african-nestles-fudge-361940,ok
1194,SOUTH AFRICAN - ROASTED EGGPLANT SALAD,assets/photos/1194.jpg,https://www.food.com/recipe/south-african-roasted-eggplant-salad-455998,ok
1195,SOUTH AFRICAN SAMP AND BEANS (UMNGQUSHO),assets/photos/1195.jpg,https://www.food.com/recipe/south-african-samp-and-beans-umngqusho-309678,ok
1196,SOUTH AFRICAN SAUSAGE (BOEREWORS),assets/photos/1196.jpg,https://www.food.com/recipe/south-african-sausage-boerewors-50588,ok
1197,SOUTH AFRICAN SEED BREAD,assets/photos/1197.jpg,https://www.food.com/recipe/south-african-seed-bread-353692,ok
1198,SOUTH AFRICAN SPICY  MELON SALAD,assets/photos/1198.jpg,https://www.food.com/recipe/south-african-spicy-melon-salad-456080,ok
1199,SOUTH AFRICAN TELEPHONE PUDDING,assets/photos/1199.jpg,https://www.food.com/recipe/south-african-telephone-pudding-348551,ok
1200,SOUTH AFRICAN YELLOW RICE,assets/photos/1200.jpg,https://www.food.com/recipe/south-african-yellow-rice-526371,ok
1201,SPICE-CRUSTED SALMON WITH COUSCOUS SALMON,assets/photos/1201.jpg,https://www.food.com/recipe/spice-crusted-salmon-with-couscous-salmon-474041,ok
1202,SPICE-RUBBED STEAK WITH CARROTS AND COUSCOUS,assets/photos/1202.jpg,https://www.food.com/recipe/spice-rubbed-steak-with-carrots-and-couscous-519947,ok
1203,SPICED COUSCOUS,assets/photos/1203.jpg,https://www.food.com/recipe/spiced-couscous-60838,ok
1204,SPICED COUSCOUS WITH RAISINS AND ALMONDS,assets/photos/1204.jpg,https://www.food.com/recipe/spiced-couscous-with-raisins-and-almonds-505429,ok
1205,SPICED SHAKSHUKA WITH GOAT CHEESE POLENTA #RAGU,assets/photos/1205.jpg,https://www.food.com/recipe/spiced-shakshuka-with-goat-cheese-polenta-ragu-524677,ok
1206,SPICED VEGETABLE COUSCOUS,assets/photos/1206.jpg,https://www.food.com/recipe/spiced-vegetable-couscous-420635,ok
1207,SPICY AFRICAN PEANUT SOUP WITH CHICKPEAS,assets/photos/1207.jpg,https://www.food.com/recipe/spicy-african-peanut-soup-with-chickpeas-339766,ok
1208,SPICY AUTHENTIC MOROCCAN SALMON - A TASTE OF CASABLANCA!,assets/photos/1208.jpg,https://www.food.com/recipe/spicy-authentic-moroccan-salmon-a-taste-of-casablanca-444229,ok
1209,SPICY CARDAMOM SALMON (NORTH AFRICAN INSPIRED),assets/photos/1209.jpg,https://www.food.com/recipe/spicy-cardamom-salmon-north-african-inspired-426915,ok
1210,SPICY CARROT PEANUT SOUP,assets/photos/1210.jpg,https://www.food.com/recipe/spicy-carrot-peanut-soup-58593,ok
1211,SPICY CHICKEN WITH COUSCOUS,assets/photos/1211.jpg,https://www.food.com/recipe/spicy-chicken-with-couscous-72101,ok
1212,SPICY CHICKPEA TAGINE,assets/photos/1212.jpg,https://www.food.com/recipe/spicy-chickpea-tagine-317123,ok
1213,SPICY LAMB WITH GARLIC COUSCOUS,assets/photos/1213.jpg,https://www.food.com/recipe/spicy-lamb-with-garlic-couscous-65835,ok
1214,SPICY MATOKE (PLANTAINS),assets/photos/1214.jpg,https://www.food.com/recipe/spicy-matoke-plantains-309861,ok
1215,SPICY MOROCCAN BUTTER,assets/photos/1215.jpg,https://www.food.com/recipe/spicy-moroccan-butter-426805,ok
1216,SPICY MOROCCAN CARROT SOUP,assets/photos/1216.jpg,https://www.food.com/recipe/spicy-moroccan-carrot-soup-502940,ok
1217,SPICY MOROCCAN CHICKEN SKEWERS,assets/photos/1217.jpg,https://www.food.com/recipe/spicy-moroccan-chicken-skewers-479326,ok
1218,SPICY MOROCCAN YOGURT MARINADE OR DIP,assets/photos/1218.jpg,https://www.food.com/recipe/spicy-moroccan-yogurt-marinade-or-dip-460375,ok
1219,"SPICY ORANGE SALAD, MOROCCAN STYLE",assets/photos/1219.jpg,https://www.food.com/recipe/spicy-orange-salad-moroccan-style-420506,ok
1220,SPICY PEANUT SOUP,assets/photos/1220.jpg,https://www.food.com/recipe/spicy-peanut-soup-50572,ok
1221,SPICY SPINACH AND ONION COUSCOUS,assets/photos/1221.jpg,https://www.food.com/recipe/spicy-spinach-and-onion-couscous-450340,ok
1222,SPICY VEGETABLE COUSCOUS,assets/photos/1222.jpg,https://www.food.com/recipe/spicy-vegetable-couscous-51063,ok
1223,SPINACH AND CHICKPEAS WITH COUSCOUS,assets/photos/1223.jpg,https://www.food.com/recipe/spinach-and-chickpeas-with-couscous-415544,ok
1224,SPINACH AND ONION COUSCOUS,assets/photos/1224.jpg,https://www.food.com/recipe/spinach-and-onion-couscous-80667,ok
1225,SPINACH -  (M'CHICHA) - EAST AFRICAN,assets/photos/1225.jpg,https://www.food.com/recipe/spinach-mchicha-east-african-455078,ok
1226,SPRING COUSCOUS STUFFED BELL PEPPERS,assets/photos/1226.jpg,https://www.food.com/recipe/spring-couscous-stuffed-bell-peppers-305317,ok
1227,SQUASH AND CHICKPEA MOROCCAN STEW,assets/photos/1227.jpg,https://www.food.com/recipe/squash-and-chickpea-moroccan-stew-354119,ok
1228,STUFFED PEPPERS WITH COUSCOUS OR HARVEST GRAIN BLEND,assets/photos/1228.jpg,https://www.food.com/recipe/stuffed-peppers-with-couscous-or-harvest-grain-blend-476831,ok
1229,SUDANESE CINNAMON TEA.,assets/photos/1229.jpg,https://www.food.com/recipe/sudanese-cinnamon-tea-310746,ok
1230,SUDANESE TOMATO SALAD (SALATA TOMATIM BEL DAQUA),assets/photos/1230.jpg,https://www.food.com/recipe/sudanese-tomato-salad-salata-tomatim-bel-daqua-311688,ok
1231,SUDANESE YOGURT AND TAHINI DIP,assets/photos/1231.jpg,https://www.food.com/recipe/sudanese-yogurt-and-tahini-dip-37613,ok
1232,SUMAC FISH &AMP; COUSCOUS SALAD (21 DAY WONDER DIET: DAY 3),assets/photos/1232.jpg,https://www.food.com/recipe/sumac-fish-couscous-salad-21-day-wonder-diet-day-3-358990,ok
1233,SUMMER COUSCOUS,assets/photos/1233.jpg,https://www.food.com/recipe/summer-couscous-340550,ok
1234,SUN-DRIED TOMATO CHICKEN PESTO COUSCOUS SALAD,assets/photos/1234.jpg,https://www.food.com/recipe/sun-dried-tomato-chicken-pesto-couscous-salad-321792,ok
1235,SUNDRIED TOMATO AND SWEET BASIL SHAKSHUKA #RAGU,assets/photos/1235.jpg,https://www.food.com/recipe/sundried-tomato-and-sweet-basil-shakshuka-ragu-524983,ok
1236,SUYA (MEAT ON STICK),assets/photos/1236.jpg,https://www.food.com/recipe/suya-meat-on-stick-306963,ok
1237,SUYA (NIGERIAN CHICKEN SKEWERS),assets/photos/1237.jpg,https://www.food.com/recipe/suya-nigerian-chicken-skewers-455402,ok
1239,SWEET AND SOUR COUSCOUS SALAD,assets/photos/1239.jpg,https://www.food.com/recipe/sweet-and-sour-couscous-salad-472500,ok
1240,SWEET AND SPICY COUSCOUS SALAD,assets/photos/1240.jpg,https://www.food.com/recipe/sweet-and-spicy-couscous-salad-46493,ok
1241,SWEET HONEYED DATE NUT COUSCOUS WITH TAHINI NOTE,assets/photos/1241.jpg,https://www.food.com/recipe/sweet-honeyed-date-nut-couscous-with-tahini-note-428140,ok
1242,SWEET POTATO AND PEANUT SOUP,assets/photos/1242.jpg,https://www.food.com/recipe/sweet-potato-and-peanut-soup-63311,ok
1243,SWEET POTATO-PEANUT SOUP,assets/photos/1243.jpg,https://www.food.com/recipe/sweet-potato-peanut-soup-487065,ok
1244,SWEET POTATO SALAD (SLADA BATATA HILWA) -MOROCCAN,assets/photos/1244.jpg,https://www.food.com/recipe/sweet-potato-salad-slada-batata-hilwa-moroccan-397052,ok
1245,SWISS CHARD WITH CHICKPEAS AND COUSCOUS,assets/photos/1245.jpg,https://www.food.com/recipe/swiss-chard-with-chickpeas-and-couscous-535197,ok
1246,TABOULI &AMP; CHICKPEA COUSCOUS SALAD,assets/photos/1246.jpg,https://www.food.com/recipe/tabouli-chickpea-couscous-salad-375265,ok
1247,TAGINE DE POULET AUX ABRICOTS ET AUX AMANDES-CHICKEN APRICOTS AL,assets/photos/1247.jpg,https://www.food.com/recipe/tagine-de-poulet-aux-abricots-et-aux-amandes-chicken-apricots-al-460373,ok
1248,"TAGINE OF CHICKEN, PRESERVED LEMON, & OLIVES",assets/photos/1248.jpg,https://www.food.com/recipe/tagine-of-chicken-preserved-lemon-olives-77530,ok
1249,TAGINE WITH CHICKEN  AND QUINCES,assets/photos/1249.jpg,https://www.food.com/recipe/tagine-with-chicken-and-quinces-437225,ok
1250,TAJINE BIL KHODAR (VEGETABLE TAGINE),assets/photos/1250.jpg,https://www.food.com/recipe/tajine-bil-khodar-vegetable-tagine-350796,ok
1251,TAMPA CHICKEN  WITH COUSCOUS,assets/photos/1251.jpg,https://www.food.com/recipe/tampa-chicken-with-couscous-372094,ok
1252,TANZANIAN PINEAPPLE SALAD,assets/photos/1252.jpg,https://www.food.com/recipe/tanzanian-pineapple-salad-306835,ok
1253,TANZANIAN VEGETABLE RICE,assets/photos/1253.jpg,https://www.food.com/recipe/tanzanian-vegetable-rice-310161,ok
1254,CLASSIC ETHIOPIAN HONEY WINE,assets/photos/1254.jpg,https://www.food.com/recipe/tej-ethiopian-honey-wine-456498,ok
1255,THE MOROCCAN PITA SANDWICH (ZWT-9),assets/photos/1255.jpg,https://www.food.com/recipe/the-moroccan-pita-sandwich-zwt-9-503146,ok
1256,TIKIL GOMEN (ETHIOPIAN  CABBAGE),assets/photos/1256.jpg,https://www.food.com/recipe/tikil-gomen-ethiopian-cabbage-520600,ok
1257,TILAPIA BAKED IN COUSCOUS,assets/photos/1257.jpg,https://www.food.com/recipe/tilapia-baked-in-couscous-471643,ok
1258,TOASTED COUSCOUS WITH ALMONDS AND RAISINS,assets/photos/1258.jpg,https://www.food.com/recipe/toasted-couscous-with-almonds-and-raisins-44180,ok
1259,TOMATO AND BASIL COUSCOUS SALAD,assets/photos/1259.jpg,https://www.food.com/recipe/tomato-and-basil-couscous-salad-57290,ok
1260,TOMATO AND COUSCOUS SOUP,assets/photos/1260.jpg,https://www.food.com/recipe/tomato-and-couscous-soup-348969,ok
1261,"TOMATO, ARTICHOKE AND FETA COUSCOUS SALAD",assets/photos/1261.jpg,https://www.food.com/recipe/tomato-artichoke-and-feta-couscous-salad-505323,ok
1262,TOMATO-BASIL COUSCOUS SALAD,assets/photos/1262.jpg,https://www.food.com/recipe/tomato-basil-couscous-salad-385217,ok
1263,TOMATO CHICKPEA COUSCOUS,assets/photos/1263.jpg,https://www.food.com/recipe/tomato-chickpea-couscous-438728,ok
1264,TRADITIONAL MOROCCAN CHICKEN,assets/photos/1264.jpg,https://www.food.com/recipe/traditional-moroccan-chicken-320267,ok
1265,TRADITIONAL PORTUGUESE PIRI PIRI SAUCE FOR CHICKEN,assets/photos/1265.jpg,https://www.food.com/recipe/traditional-portuguese-piri-piri-sauce-for-chicken-371075,ok
1266,TRADITIONAL SENEGALESE SOUP,assets/photos/1266.jpg,https://www.food.com/recipe/traditional-senegalese-soup-455314,ok
1267,TRINCADO AFRICAN BEEF STEW - PORTUGAL,assets/photos/1267.jpg,https://www.food.com/recipe/trincado-african-beef-stew-portugal-482409,ok
1268,TROPICAL CHICKEN COUSCOUS W/ RUM VINAIGRETTE,assets/photos/1268.jpg,https://www.food.com/recipe/tropical-chicken-couscous-w-rum-vinaigrette-368091,ok
1269,TSIREN DAKAKKEN NAMA - NIGERIAN KOFTA,assets/photos/1269.jpg,https://www.food.com/recipe/tsiren-dakakken-nama-nigerian-kofta-455421,ok
1270,TUNA SKEWERS WITH MOROCCAN SPICES AND CHERMOULA,assets/photos/1270.jpg,https://www.food.com/recipe/tuna-skewers-with-moroccan-spices-and-chermoula-502993,ok
1271,TUNISIA: BEEF MEATBALLS (KEFTA DE BOEUF),assets/photos/1271.jpg,https://www.food.com/recipe/tunisia-beef-meatballs-kefta-de-boeuf-504022,ok
1272,UGANDAN CURRIED POTATOES,assets/photos/1272.jpg,https://www.food.com/recipe/ugandan-curried-potatoes-310292,ok
1273,UGANDAN VEGETABLE CASSEROLE,assets/photos/1273.jpg,https://www.food.com/recipe/ugandan-vegetable-casserole-455783,ok
1274,VEGETABLE COUSCOUS SALAD WITH PARMESAN,assets/photos/1274.jpg,https://www.food.com/recipe/vegetable-couscous-salad-with-parmesan-94598,ok
1275,VEGETABLE TAGINE,assets/photos/1275.jpg,https://www.food.com/recipe/vegetable-tagine-89278,ok
1276,VEGETARIAN MAFE (AFRICAN STEW),assets/photos/1276.jpg,https://www.food.com/recipe/vegetarian-mafe-african-stew-457209,ok
1277,VEGETARIAN MOROCCAN STEW,assets/photos/1277.jpg,https://www.food.com/recipe/vegetarian-moroccan-stew-335835,ok
1278,VEGETARIAN PEANUT CURRY (AFRICAN INSPIRED),assets/photos/1278.jpg,https://www.food.com/recipe/vegetarian-peanut-curry-african-inspired-440725,ok
1279,WALI - KENYAN COCONUT RICE,assets/photos/1279.jpg,https://www.food.com/recipe/wali-kenyan-coconut-rice-455420,ok
1280,WEIGHT WATCHERS ETHIOPIAN FRUIT SALAD,assets/photos/1280.jpg,https://www.food.com/recipe/weight-watchers-ethiopian-fruit-salad-306295,ok
1282,WEST AFRICAN BANANA FRITTERS,assets/photos/1282.jpg,https://www.food.com/recipe/west-african-banana-fritters-456447,ok
1283,WEST AFRICAN BARBECUE SAUCE,assets/photos/1283.jpg,https://www.food.com/recipe/west-african-barbecue-sauce-310558,ok
1284,WEST AFRICAN CHICKEN-PEANUT SOUP,assets/photos/1284.jpg,https://www.food.com/recipe/west-african-chicken-peanut-soup-441962,ok
1285,WEST AFRICAN CHICKEN YASSA,assets/photos/1285.jpg,https://www.food.com/recipe/west-african-chicken-yassa-306868,ok
1286,WEST AFRICAN CHILI,assets/photos/1286.jpg,https://www.food.com/recipe/west-african-chili-521673,ok
1287,WEST AFRICAN GROUNDNUT STEW (MOOSEWOOD),assets/photos/1287.jpg,https://www.food.com/recipe/west-african-groundnut-stew-moosewood-333170,ok
1288,WEST AFRICAN JOLLOF RICE,assets/photos/1288.jpg,https://www.food.com/recipe/west-african-jollof-rice-445447,ok
1289,WEST AFRICAN MEAT KEBABS,assets/photos/1289.jpg,https://www.food.com/recipe/west-african-meat-kebabs-455559,ok
1290,WEST AFRICAN PEANUT SOUP,assets/photos/1290.jpg,https://www.food.com/recipe/west-african-peanut-soup-455020,ok
1291,WEST AFRICAN PEANUT STEW,assets/photos/1291.jpg,https://www.food.com/recipe/west-african-peanut-stew-438533,ok
1292,WEST AFRICAN PEPPER SAUCE,assets/photos/1292.jpg,https://www.food.com/recipe/west-african-pepper-sauce-533964,ok
1293,&QUOT;WEST AFRICAN'S FINEST&QUOT; MAFE,assets/photos/1293.jpg,https://www.food.com/recipe/west-african-s-finest-mafe-532472,ok
1294,WILD FOREST MUSHROOM COUSCOUS,assets/photos/1294.jpg,https://www.food.com/recipe/wild-forest-mushroom-couscous-48102,ok
1295,WILLIAM SONOMA TAGINE RED WINE-BRAISED SHORT RIBS,assets/photos/1295.jpg,https://www.food.com/recipe/william-sonoma-tagine-red-wine-braised-short-ribs-448587,ok
1296,WW COUSCOUS SALAD,assets/photos/1296.jpg,https://www.food.com/recipe/ww-couscous-salad-387683,ok
1297,YATAKLETE KILKIL (ETHIOPIAN VEGETABLE STEW),assets/photos/1297.jpg,https://www.food.com/recipe/yataklete-kilkil-ethiopian-vegetable-stew-381648,ok
1298,YOKOHAMA STYLE SHUMAI DUMPLING,assets/photos/1298.jpg,https://www.food.com/recipe/yokohama-style-shumai-dumpling-332192,ok
1299,"YUMMY, MORE SIMPLE JOLLOF RICE!",assets/photos/1299.jpg,https://www.food.com/recipe/yummy-more-simple-jollof-rice-335408,ok
1300,ZUCCHINI COUSCOUS,assets/photos/1300.jpg,https://www.food.com/recipe/zucchini-couscous-31597,ok
1301,SHAKSHUKA,,,no_url
1301,SHAKSHUKA,,,no_url
